iso_code,DATE,INDICATOR,VALUE,CATEGORY,QUARTER,YEAR,YearQuarter
ERI,2025-01-01,policy_vacc,NO,Older adults,4,2024,2025Q1
ERI,2025-01-01,policy_revacc,NO,Older adults,4,2024,2025Q1
BTN,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
BTN,2025-01-01,policy_revacc,NO,Older adults,4,2024,2025Q1
BTN,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
BTN,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
BTN,2024-04-01,policy_revacc_interval,6 months to 1 year,Older adults,1,2024,2024Q2
BTN,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
BTN,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
BTN,2024-07-01,policy_revacc_interval,6 months to 1 year,Older adults,2,2024,2024Q3
IRN,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
IRN,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
IRN,2024-04-01,policy_revacc_interval,12 m,Older adults,1,2024,2024Q2
IRN,2025-01-01,policy_vacc,NO,Older adults,4,2024,2025Q1
KEN,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
KEN,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
KEN,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
KEN,2025-01-01,policy_comment,60 + year old adults,Older adults,4,2024,2025Q1
COM,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
COM,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
COM,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
VNM,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
VNM,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
VNM,2025-01-01,policy_comment,Older adults are adults above 50 years old,Older adults,4,2024,2025Q1
VNM,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
BGR,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
BGR,2025-01-01,policy_comment,60,Older adults,4,2024,2025Q1
BGR,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
BGR,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
MYS,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
MYS,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
MYS,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
MYS,2025-01-01,policy_comment,60 years old,Older adults,4,2024,2025Q1
BHS,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
BHS,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
BHS,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
GEO,2025-01-01,policy_vacc,NO,Older adults,4,2024,2025Q1
SOM,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
SOM,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
SOM,2024-04-01,policy_revacc_interval,2 Months,Older adults,1,2024,2024Q2
SOM,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
SOM,2025-01-01,policy_revacc_interval,OTHER,Older adults,4,2024,2025Q1
MDV,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
MDV,2025-01-01,policy_revacc,NO,Older adults,4,2024,2025Q1
MDV,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
MDV,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
MDV,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
MDV,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
ECU,2025-01-01,policy_comment,Adultos mayores 65 años y más,Older adults,4,2024,2025Q1
ECU,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
ECU,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
ECU,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
KGZ,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
KGZ,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
KGZ,2024-07-01,policy_revacc_interval,21-28,Older adults,2,2024,2024Q3
KGZ,2024-04-01,policy_revacc_interval,21-28,Older adults,1,2024,2024Q2
KGZ,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
KGZ,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
TUV,2025-01-01,policy_vacc,NO,Older adults,4,2024,2025Q1
TUV,2025-01-01,policy_revacc,NO,Older adults,4,2024,2025Q1
BFA,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
BFA,2025-01-01,policy_revacc,NO,Older adults,4,2024,2025Q1
SWE,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
SWE,2024-07-01,policy_revacc_interval,Approx 6 months,Older adults,2,2024,2024Q3
SWE,2024-07-01,policy_comment,"During spring 2024 (since March, 1 ) only all adults 80 yrs and above and persons 65-79 yrs living in LTCF or receiving daily care at home are recommended vaccination",Older adults,2,2024,2024Q3
SWE,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
SWE,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
SWE,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
SWE,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
SWE,2024-04-01,policy_comment,"During spring 2024 (since March, 1 ) only all adults 80 yrs and above and persons 65-79 yrs living in LTCF or receiving daily care at home are recommended vaccination",Older adults,1,2024,2024Q2
SWE,2024-04-01,policy_revacc_interval,Approx 6 months,Older adults,1,2024,2024Q2
SWE,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
SWE,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
SWE,2024-10-01,policy_comment,"Adults 80 yrs and above and persons 65-79 yrs living in LTCF or receiving daily care at home are recommended vaccination twice a year, in the spring and in fall/winter. All other adults 65-79 yrs are recommended vaccination only in fall/winter",Older adults,3,2024,2024Q4
SWE,2025-01-01,policy_comment,"Alla persons >80  yrs  and persons 65-79 yrs in LTCF or with home care are recommended avaccinations twice a year. All the othe in age group 65-79 are recommended vaccination once a year, in fall",Older adults,4,2024,2025Q1
SWE,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
SWE,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
MWI,2025-01-01,policy_comment,>60 years and above,Older adults,4,2024,2025Q1
MWI,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
MWI,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
MWI,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
HTI,2024-10-01,policy_revacc,NO,Older adults,3,2024,2024Q4
HTI,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
HTI,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
HTI,2025-01-01,policy_revacc,NO,Older adults,4,2024,2025Q1
LUX,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
LUX,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
LUX,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
LUX,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
LUX,2024-07-01,policy_revacc_interval,6 mois après la dose précédente,Older adults,2,2024,2024Q3
LUX,2024-04-01,policy_revacc_interval,6 mois après la dose précédente,Older adults,1,2024,2024Q2
LUX,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
LUX,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
LUX,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
LUX,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
LUX,2024-10-01,policy_revacc_interval,6 mois après la dose précédente,Older adults,3,2024,2024Q4
LUX,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
LUX,2025-01-01,policy_comment,il y a un délai minimum de 6 mois s'il y a une infection ou une vaccination antérieure. Vaccination annuelle en automne,Older adults,4,2024,2025Q1
ZAF,2025-01-01,policy_vacc,NO,Older adults,4,2024,2025Q1
ZAF,2025-01-01,policy_revacc,NO,Older adults,4,2024,2025Q1
NOR,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
NOR,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
NOR,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
NOR,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
NOR,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
NOR,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
NOR,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
NOR,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
NOR,2025-01-01,policy_comment,65 years and older,Older adults,4,2024,2025Q1
NOR,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
FIN,2024-07-01,policy_revacc_interval,yearly,Older adults,2,2024,2024Q3
FIN,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
FIN,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
FIN,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
FIN,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
FIN,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
FIN,2025-01-01,policy_comment,assessed yearly,Older adults,4,2024,2025Q1
MKD,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
MKD,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
MKD,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
MKD,2025-01-01,policy_comment,≥65 yoa,Older adults,4,2024,2025Q1
BEN,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
BEN,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
BEN,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
HND,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
HND,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
HND,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
HND,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
HND,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
HND,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
HND,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
HND,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
HND,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
HND,2024-04-01,policy_revacc_interval,6 meses,Older adults,1,2024,2024Q2
SUR,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
SUR,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
SUR,2025-01-01,policy_vacc,NO,Older adults,4,2024,2025Q1
SUR,2025-01-01,policy_revacc,NO,Older adults,4,2024,2025Q1
KNA,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
KNA,2024-04-01,policy_revacc,NO,Older adults,1,2024,2024Q2
KNA,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
COD,2025-01-01,policy_revacc,NO,Older adults,4,2024,2025Q1
COD,2025-01-01,policy_vacc,NO,Older adults,4,2024,2025Q1
DNK,2025-01-01,policy_comment,"Free vaccination is offered from October 1 – December 20, to individuals who turn 65 by December 20, 2024, individuals under 65 with certain chronic diseases, pregnant women, household members of individuals with congenital or acquired immunodeficiency or children at increased risk for severe COVID-19 or influenza, as well as early retirees.",Older adults,4,2024,2025Q1
DNK,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
DNK,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
DNK,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
DNK,2024-07-01,policy_comment,National policy expired 15th of January 2024. Persons +65 with cronical conditions can get vaccinated with a doctors apporval,Older adults,2,2024,2024Q3
DNK,2024-04-01,policy_comment,National policy expired 15th of January 2024. Persons +65 with cronical conditions can get vaccinated with a doctors apporval,Older adults,1,2024,2024Q2
DNK,2024-10-01,policy_revacc_interval,The COVID-19 vaccination is offered as a seasonal vaccine during the autumn/winter period. Time interval for periodic re-vaccination is 12 month.  At least 3 months must have passed since the last COVID-19 vaccination.,Older adults,3,2024,2024Q4
DNK,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
DNK,2024-10-01,policy_comment,"Free vaccination is offered from October 1 – December 20, to individuals who turn 65 by December 20, 2024, individuals under 65 with certain chronic diseases, pregnant women, household members of individuals with congenital or acquired immunodeficiency or children at increased risk for severe COVID-19 or influenza, as well as early retirees.",Older adults,3,2024,2024Q4
DNK,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
PAK,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
PAK,2025-01-01,policy_revacc,NO,Older adults,4,2024,2025Q1
AIA,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
AIA,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
AIA,2024-10-01,policy_revacc_interval,6months,Older adults,3,2024,2024Q4
AIA,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
AIA,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
AIA,2024-07-01,policy_revacc_interval,6months,Older adults,2,2024,2024Q3
AIA,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
LKA,2025-01-01,policy_vacc,NO,Older adults,4,2024,2025Q1
LKA,2025-01-01,policy_comment,COVID vacciantion was not conducted in the country in 2024,Older adults,4,2024,2025Q1
LBR,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
ATG,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
ATG,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
ATG,2024-10-01,policy_comment,The Interval is the same at the WHO guidelines. Country doesnt currently have vaccines to vaccinate.,Older adults,3,2024,2024Q4
AUS,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
AUS,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
AUS,2024-04-01,policy_comment,75 years and up,Older adults,1,2024,2024Q2
AUS,2024-04-01,policy_revacc_interval,Recommended every 6 months,Older adults,1,2024,2024Q2
AUS,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
AUS,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
AUS,2024-07-01,policy_comment,75 years and up,Older adults,2,2024,2024Q3
AUS,2024-07-01,policy_revacc_interval,Recommended every 6 months,Older adults,2,2024,2024Q3
AUS,2024-10-01,policy_comment,75 years and up,Older adults,3,2024,2024Q4
AUS,2024-10-01,policy_revacc_interval,Recommended every 6 months,Older adults,3,2024,2024Q4
AUS,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
AUS,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
AUS,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
AUS,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
AUS,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
AUS,2025-01-01,policy_comment,"≥ 75 years, Recommended every 6 months",Older adults,4,2024,2025Q1
SGP,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
SGP,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
SGP,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
SGP,2025-01-01,policy_comment,60 years and above,Older adults,4,2024,2025Q1
BWA,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
BWA,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
BWA,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
PRT,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
PRT,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
PRT,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
PRT,2025-01-01,policy_comment,≥ 60 years,Older adults,4,2024,2025Q1
PRT,2024-10-01,policy_revacc_interval,1 year,Older adults,3,2024,2024Q4
PRT,2024-10-01,policy_comment,≥ 60 years,Older adults,3,2024,2024Q4
PRT,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
PRT,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
PRT,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
PRT,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
PRT,2024-07-01,policy_revacc_interval,1 year,Older adults,2,2024,2024Q3
PRT,2024-07-01,policy_comment,≥ 60 years,Older adults,2,2024,2024Q3
MMR,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
MMR,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
MMR,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
SEN,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
SEN,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
SEN,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
SEN,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
SEN,2024-10-01,policy_revacc_interval,6,Older adults,3,2024,2024Q4
SEN,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
SEN,2024-07-01,policy_revacc_interval,6,Older adults,2,2024,2024Q3
SEN,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
SEN,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
SEN,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
SEN,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
SEN,2024-04-01,policy_revacc_interval,6,Older adults,1,2024,2024Q2
DMA,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
DMA,2024-04-01,policy_revacc,NO,Older adults,1,2024,2024Q2
DMA,2024-04-01,policy_comment,No COVID 19 Vaccines in stock,Older adults,1,2024,2024Q2
DMA,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
DMA,2024-10-01,policy_revacc,NO,Older adults,3,2024,2024Q4
DMA,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
DMA,2024-07-01,policy_revacc,NO,Older adults,2,2024,2024Q3
DMA,2024-07-01,policy_comment,No COVID 19 Vaccines in stock,Older adults,2,2024,2024Q3
DMA,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
DMA,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
DMA,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
DMA,2024-10-01,policy_comment,No COVID 19 Vaccines in stock,Older adults,3,2024,2024Q4
NIC,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
NIC,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
NIC,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
IDN,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
IDN,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
IDN,2024-10-01,policy_revacc_interval,12 months,Older adults,3,2024,2024Q4
IDN,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
IDN,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
IDN,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
IDN,2024-07-01,policy_revacc_interval,12 months,Older adults,2,2024,2024Q3
IDN,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
IDN,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
IDN,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
IDN,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
IDN,2024-04-01,policy_revacc_interval,12 months,Older adults,1,2024,2024Q2
ISL,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
ISL,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
ISL,2025-01-01,policy_comment,60+ - issued yearly,Older adults,4,2024,2025Q1
ISL,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
JAM,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
JAM,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
JAM,2024-04-01,policy_revacc_interval,6-12 months,Older adults,1,2024,2024Q2
JAM,2024-04-01,policy_comment,As per WHO interim recommendations 10 November 2023,Older adults,1,2024,2024Q2
JAM,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
JAM,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
JAM,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
TKM,2025-01-01,policy_vacc,NO,Older adults,4,2024,2025Q1
SMR,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
SMR,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
SMR,2024-04-01,policy_revacc_interval,1 year,Older adults,1,2024,2024Q2
SMR,2024-10-01,policy_revacc_interval,1 year,Older adults,3,2024,2024Q4
SMR,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
SMR,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
SMR,2024-07-01,policy_revacc_interval,1 year,Older adults,2,2024,2024Q3
SMR,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
SMR,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
SMR,2025-01-01,policy_vacc,NO,Older adults,4,2024,2025Q1
LTU,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
LTU,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
LTU,2024-04-01,policy_revacc_interval,once a year,Older adults,1,2024,2024Q2
LTU,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
LTU,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
LSO,2024-10-01,policy_revacc_interval,6 months after the first dose,Older adults,3,2024,2024Q4
LSO,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
LSO,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
BOL,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
BOL,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
BOL,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
LVA,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
LVA,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
LVA,2024-07-01,policy_revacc_interval,12,Older adults,2,2024,2024Q3
LVA,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
LVA,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
LVA,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
MCO,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
MCO,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
MCO,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
ALB,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
ALB,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
ALB,2024-10-01,policy_revacc_interval,every year,Older adults,3,2024,2024Q4
ALB,2024-07-01,policy_revacc_interval,every year,Older adults,2,2024,2024Q3
ALB,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
ALB,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
ALB,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
ALB,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
ALB,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
CHL,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
CHL,2024-04-01,policy_comment,Se autoriza a personas de 60 años y más.,Older adults,1,2024,2024Q2
CHL,2024-10-01,policy_comment,Se autoriza a personas de 60 años y más.,Older adults,3,2024,2024Q4
CHL,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
CHL,2024-07-01,policy_comment,Se autoriza a personas de 60 años y más.,Older adults,2,2024,2024Q3
CHL,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
CHL,2025-01-01,policy_comment,60 años y más,Older adults,4,2024,2025Q1
CHL,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
CHL,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
KWT,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
KWT,2025-01-01,policy_revacc_interval,OTHER,Older adults,4,2024,2025Q1
KWT,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
KWT,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
KWT,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
BLZ,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
BLZ,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
BLZ,2024-04-01,policy_revacc_interval,6 -12 months,Older adults,1,2024,2024Q2
BLZ,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
BLZ,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
BLZ,2024-10-01,policy_revacc_interval,6 -12 months,Older adults,3,2024,2024Q4
BLZ,2024-07-01,policy_vacc,YES,Older adults,2,2024,2024Q3
BLZ,2024-07-01,policy_revacc,YES,Older adults,2,2024,2024Q3
BLZ,2024-07-01,policy_revacc_interval,6 -12 months,Older adults,2,2024,2024Q3
BLZ,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
BLZ,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
BLZ,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
SSD,2025-01-01,policy_revacc_interval,6_MONTHS,Older adults,4,2024,2025Q1
SSD,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
SSD,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
CRI,2025-01-01,policy_revacc,YES,Older adults,4,2024,2025Q1
CRI,2025-01-01,policy_vacc,YES,Older adults,4,2024,2025Q1
CRI,2025-01-01,policy_comment,Vacunación no es obligatoria,Older adults,4,2024,2025Q1
CRI,2025-01-01,policy_revacc_interval,12_MONTHS,Older adults,4,2024,2025Q1
CRI,2024-10-01,policy_comment,Vacuna Moderna XBB1.5,Older adults,3,2024,2024Q4
CRI,2024-10-01,policy_revacc,YES,Older adults,3,2024,2024Q4
CRI,2024-10-01,policy_vacc,YES,Older adults,3,2024,2024Q4
CRI,2024-10-01,policy_revacc_interval,anual,Older adults,3,2024,2024Q4
CRI,2024-04-01,policy_vacc,YES,Older adults,1,2024,2024Q2
CRI,2024-04-01,policy_revacc,YES,Older adults,1,2024,2024Q2
CRI,2024-04-01,policy_revacc_interval,anual,Older adults,1,2024,2024Q2
