Date_reported,iso_code,Country,WHO_region,Covid_new_hospitalizations_last_7days,Covid_new_icu_admissions_last_7days,Covid_new_hospitalizations_last_28days,Covid_new_icu_admissions_last_28days,YearQuarter
2026-04-26,CRI,COSTA RICA,AMR,2.0,0.0,19.0,0.0,2026Q2
2026-04-26,CZE,CZECHIA,EUR,9.0,,21.0,,2026Q2
2026-04-26,DMA,DOMINICA,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-26,ECU,ECUADOR,AMR,2.0,0.0,7.0,0.0,2026Q2
2026-04-26,GRC,GREECE,EUR,,1.0,,1.0,2026Q2
2026-04-26,HTI,HAITI,AMR,0.0,,0.0,,2026Q2
2026-04-26,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-26,IRL,IRELAND,EUR,5.0,,31.0,,2026Q2
2026-04-26,LVA,LATVIA,EUR,3.0,,16.0,,2026Q2
2026-04-26,LTU,LITHUANIA,EUR,10.0,2.0,45.0,7.0,2026Q2
2026-04-26,MLT,MALTA,EUR,1.0,,4.0,,2026Q2
2026-04-26,MEX,MEXICO,AMR,4.0,1.0,19.0,1.0,2026Q2
2026-04-26,PAN,PANAMA,AMR,12.0,4.0,66.0,8.0,2026Q2
2026-04-26,PER,PERU,AMR,5.0,0.0,17.0,2.0,2026Q2
2026-04-26,POL,POLAND,EUR,9.0,,56.0,,2026Q2
2026-04-26,PRT,PORTUGAL,EUR,1.0,0.0,12.0,0.0,2026Q2
2026-04-26,LCA,SAINT LUCIA,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-26,SVK,SLOVAKIA,EUR,2.0,,12.0,,2026Q2
2026-04-26,SUR,SURINAME,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-26,GBR,THE UNITED KINGDOM,EUR,135.0,5.0,705.0,26.0,2026Q2
2026-04-26,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-26,UKR,UKRAINE,EUR,0.0,0.0,6.0,0.0,2026Q2
2026-04-26,URY,URUGUAY,AMR,1.0,1.0,4.0,1.0,2026Q2
2026-04-19,ARG,ARGENTINA,AMR,10.0,,67.0,,2026Q2
2026-04-19,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,1.0,0.0,2.0,0.0,2026Q2
2026-04-19,BRA,BRAZIL,AMR,75.0,22.0,310.0,94.0,2026Q2
2026-04-19,CHL,CHILE,AMR,2.0,0.0,12.0,3.0,2026Q2
2026-04-19,COL,COLOMBIA,AMR,28.0,0.0,100.0,0.0,2026Q2
2026-04-19,CRI,COSTA RICA,AMR,3.0,0.0,23.0,0.0,2026Q2
2026-04-19,CZE,CZECHIA,EUR,6.0,,13.0,,2026Q2
2026-04-19,DMA,DOMINICA,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-19,ECU,ECUADOR,AMR,2.0,0.0,8.0,0.0,2026Q2
2026-04-19,EST,ESTONIA,EUR,9.0,2.0,33.0,6.0,2026Q2
2026-04-19,GRC,GREECE,EUR,,0.0,,0.0,2026Q2
2026-04-19,HTI,HAITI,AMR,0.0,,0.0,,2026Q2
2026-04-19,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-19,IRL,IRELAND,EUR,9.0,,34.0,,2026Q2
2026-04-19,LVA,LATVIA,EUR,4.0,,28.0,,2026Q2
2026-04-19,LTU,LITHUANIA,EUR,9.0,2.0,49.0,11.0,2026Q2
2026-04-19,MLT,MALTA,EUR,1.0,,4.0,,2026Q2
2026-04-19,MEX,MEXICO,AMR,5.0,0.0,21.0,0.0,2026Q2
2026-04-19,PAN,PANAMA,AMR,12.0,0.0,80.0,4.0,2026Q2
2026-04-19,PER,PERU,AMR,4.0,2.0,18.0,3.0,2026Q2
2026-04-19,POL,POLAND,EUR,13.0,,67.0,,2026Q2
2026-04-19,PRT,PORTUGAL,EUR,0.0,0.0,16.0,0.0,2026Q2
2026-04-19,LCA,SAINT LUCIA,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-19,SVK,SLOVAKIA,EUR,2.0,,21.0,,2026Q2
2026-04-19,SUR,SURINAME,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-19,GBR,THE UNITED KINGDOM,EUR,154.0,3.0,826.0,27.0,2026Q2
2026-04-19,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-19,UKR,UKRAINE,EUR,3.0,0.0,8.0,0.0,2026Q2
2026-04-19,URY,URUGUAY,AMR,2.0,0.0,7.0,1.0,2026Q2
2026-04-12,ARG,ARGENTINA,AMR,16.0,,91.0,,2026Q2
2026-04-12,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0.0,0.0,1.0,0.0,2026Q2
2026-04-12,BRA,BRAZIL,AMR,69.0,18.0,367.0,107.0,2026Q2
2026-04-12,CHL,CHILE,AMR,4.0,1.0,19.0,6.0,2026Q2
2026-04-12,COL,COLOMBIA,AMR,26.0,0.0,105.0,0.0,2026Q2
2026-04-12,CRI,COSTA RICA,AMR,7.0,0.0,30.0,0.0,2026Q2
2026-04-12,CZE,CZECHIA,EUR,3.0,,10.0,,2026Q2
2026-04-12,DMA,DOMINICA,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-12,ECU,ECUADOR,AMR,1.0,0.0,11.0,0.0,2026Q2
2026-04-12,EST,ESTONIA,EUR,8.0,,50.0,12.0,2026Q2
2026-04-12,GRC,GREECE,EUR,,0.0,,0.0,2026Q2
2026-04-12,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-12,HTI,HAITI,AMR,0.0,,0.0,,2026Q2
2026-04-12,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-12,IRL,IRELAND,EUR,6.0,,42.0,1.0,2026Q2
2026-04-12,LVA,LATVIA,EUR,3.0,,40.0,,2026Q2
2026-04-12,LTU,LITHUANIA,EUR,10.0,1.0,62.0,9.0,2026Q2
2026-04-12,MLT,MALTA,EUR,1.0,,4.0,,2026Q2
2026-04-12,MEX,MEXICO,AMR,5.0,0.0,22.0,1.0,2026Q2
2026-04-12,PAN,PANAMA,AMR,20.0,2.0,84.0,4.0,2026Q2
2026-04-12,PER,PERU,AMR,3.0,0.0,20.0,1.0,2026Q2
2026-04-12,POL,POLAND,EUR,12.0,,75.0,,2026Q2
2026-04-12,PRT,PORTUGAL,EUR,6.0,0.0,17.0,0.0,2026Q2
2026-04-12,LCA,SAINT LUCIA,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-12,SVK,SLOVAKIA,EUR,1.0,,26.0,1.0,2026Q2
2026-04-12,SUR,SURINAME,AMR,0.0,0.0,1.0,0.0,2026Q2
2026-04-12,SWE,SWEDEN,EUR,,1.0,,4.0,2026Q2
2026-04-12,GBR,THE UNITED KINGDOM,EUR,192.0,9.0,988.0,32.0,2026Q2
2026-04-12,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-12,UKR,UKRAINE,EUR,1.0,0.0,6.0,0.0,2026Q2
2026-04-12,URY,URUGUAY,AMR,1.0,0.0,7.0,1.0,2026Q2
2026-04-05,ARG,ARGENTINA,AMR,27.0,,95.0,,2026Q2
2026-04-05,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,1.0,0.0,1.0,0.0,2026Q2
2026-04-05,BRA,BRAZIL,AMR,76.0,21.0,424.0,135.0,2026Q2
2026-04-05,CHL,CHILE,AMR,3.0,1.0,21.0,6.0,2026Q2
2026-04-05,COL,COLOMBIA,AMR,15.0,0.0,112.0,0.0,2026Q2
2026-04-05,CRI,COSTA RICA,AMR,7.0,0.0,28.0,0.0,2026Q2
2026-04-05,CZE,CZECHIA,EUR,3.0,,14.0,,2026Q2
2026-04-05,DMA,DOMINICA,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-05,ECU,ECUADOR,AMR,2.0,0.0,12.0,0.0,2026Q2
2026-04-05,EST,ESTONIA,EUR,7.0,1.0,61.0,19.0,2026Q2
2026-04-05,GRC,GREECE,EUR,,0.0,,2.0,2026Q2
2026-04-05,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-05,HTI,HAITI,AMR,0.0,,0.0,,2026Q2
2026-04-05,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-05,IRL,IRELAND,EUR,11.0,,49.0,1.0,2026Q2
2026-04-05,LVA,LATVIA,EUR,6.0,,53.0,,2026Q2
2026-04-05,LTU,LITHUANIA,EUR,16.0,2.0,73.0,8.0,2026Q2
2026-04-05,MLT,MALTA,EUR,1.0,,3.0,1.0,2026Q2
2026-04-05,MEX,MEXICO,AMR,5.0,0.0,25.0,1.0,2026Q2
2026-04-05,PAN,PANAMA,AMR,22.0,2.0,72.0,2.0,2026Q2
2026-04-05,PER,PERU,AMR,5.0,0.0,23.0,1.0,2026Q2
2026-04-05,POL,POLAND,EUR,22.0,,84.0,,2026Q2
2026-04-05,PRT,PORTUGAL,EUR,5.0,0.0,16.0,2.0,2026Q2
2026-04-05,LCA,SAINT LUCIA,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-05,SVK,SLOVAKIA,EUR,7.0,,32.0,1.0,2026Q2
2026-04-05,ESP,SPAIN,EUR,1.0,,2.0,,2026Q2
2026-04-05,SUR,SURINAME,AMR,0.0,0.0,2.0,0.0,2026Q2
2026-04-05,SWE,SWEDEN,EUR,,1.0,,7.0,2026Q2
2026-04-05,GBR,THE UNITED KINGDOM,EUR,224.0,9.0,1085.0,32.0,2026Q2
2026-04-05,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,0.0,0.0,0.0,2026Q2
2026-04-05,UKR,UKRAINE,EUR,2.0,0.0,7.0,0.0,2026Q2
2026-04-05,URY,URUGUAY,AMR,0.0,0.0,6.0,1.0,2026Q2
2026-03-29,ARG,ARGENTINA,AMR,14.0,,99.0,,2026Q1
2026-03-29,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-29,BRA,BRAZIL,AMR,90.0,33.0,512.0,168.0,2026Q1
2026-03-29,CHL,CHILE,AMR,3.0,1.0,26.0,6.0,2026Q1
2026-03-29,COL,COLOMBIA,AMR,31.0,0.0,122.0,0.0,2026Q1
2026-03-29,CRI,COSTA RICA,AMR,6.0,0.0,25.0,0.0,2026Q1
2026-03-29,CZE,CZECHIA,EUR,1.0,,13.0,2.0,2026Q1
2026-03-29,DMA,DOMINICA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-29,ECU,ECUADOR,AMR,3.0,0.0,12.0,0.0,2026Q1
2026-03-29,EST,ESTONIA,EUR,9.0,3.0,77.0,20.0,2026Q1
2026-03-29,FRA,FRANCE,EUR,,1.0,2.0,2.0,2026Q1
2026-03-29,GRC,GREECE,EUR,,0.0,,6.0,2026Q1
2026-03-29,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-29,HTI,HAITI,AMR,0.0,,0.0,,2026Q1
2026-03-29,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-29,IRL,IRELAND,EUR,8.0,,55.0,3.0,2026Q1
2026-03-29,LVA,LATVIA,EUR,15.0,,78.0,,2026Q1
2026-03-29,LTU,LITHUANIA,EUR,14.0,6.0,91.0,7.0,2026Q1
2026-03-29,MLT,MALTA,EUR,1.0,,5.0,1.0,2026Q1
2026-03-29,MEX,MEXICO,AMR,6.0,0.0,36.0,1.0,2026Q1
2026-03-29,PAN,PANAMA,AMR,26.0,0.0,54.0,2.0,2026Q1
2026-03-29,PER,PERU,AMR,6.0,1.0,26.0,1.0,2026Q1
2026-03-29,POL,POLAND,EUR,20.0,,94.0,,2026Q1
2026-03-29,PRT,PORTUGAL,EUR,5.0,0.0,13.0,2.0,2026Q1
2026-03-29,LCA,SAINT LUCIA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-29,SVK,SLOVAKIA,EUR,11.0,,28.0,1.0,2026Q1
2026-03-29,SUR,SURINAME,AMR,0.0,0.0,2.0,0.0,2026Q1
2026-03-29,SWE,SWEDEN,EUR,,2.0,,8.0,2026Q1
2026-03-29,GBR,THE UNITED KINGDOM,EUR,256.0,6.0,1116.0,32.0,2026Q1
2026-03-29,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-29,UKR,UKRAINE,EUR,2.0,0.0,6.0,0.0,2026Q1
2026-03-29,URY,URUGUAY,AMR,4.0,1.0,6.0,1.0,2026Q1
2026-03-22,ARG,ARGENTINA,AMR,34.0,,101.0,,2026Q1
2026-03-22,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0.0,0.0,2.0,0.0,2026Q1
2026-03-22,BRA,BRAZIL,AMR,132.0,35.0,591.0,185.0,2026Q1
2026-03-22,CHL,CHILE,AMR,9.0,3.0,31.0,5.0,2026Q1
2026-03-22,COL,COLOMBIA,AMR,33.0,0.0,118.0,0.0,2026Q1
2026-03-22,CRI,COSTA RICA,AMR,10.0,0.0,29.0,0.0,2026Q1
2026-03-22,CZE,CZECHIA,EUR,3.0,,24.0,2.0,2026Q1
2026-03-22,DMA,DOMINICA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-22,ECU,ECUADOR,AMR,5.0,0.0,12.0,0.0,2026Q1
2026-03-22,EST,ESTONIA,EUR,26.0,8.0,93.0,19.0,2026Q1
2026-03-22,FRA,FRANCE,EUR,1.0,,5.0,6.0,2026Q1
2026-03-22,GRC,GREECE,EUR,,0.0,,6.0,2026Q1
2026-03-22,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-22,HTI,HAITI,AMR,0.0,,0.0,,2026Q1
2026-03-22,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-22,IRL,IRELAND,EUR,17.0,1.0,71.0,3.0,2026Q1
2026-03-22,LVA,LATVIA,EUR,16.0,,118.0,,2026Q1
2026-03-22,LTU,LITHUANIA,EUR,22.0,0.0,105.0,3.0,2026Q1
2026-03-22,MLT,MALTA,EUR,1.0,,4.0,1.0,2026Q1
2026-03-22,MEX,MEXICO,AMR,6.0,1.0,35.0,1.0,2026Q1
2026-03-22,PAN,PANAMA,AMR,16.0,0.0,34.0,2.0,2026Q1
2026-03-22,PER,PERU,AMR,6.0,0.0,31.0,2.0,2026Q1
2026-03-22,POL,POLAND,EUR,21.0,,105.0,,2026Q1
2026-03-22,PRT,PORTUGAL,EUR,1.0,0.0,13.0,2.0,2026Q1
2026-03-22,LCA,SAINT LUCIA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-22,SVK,SLOVAKIA,EUR,7.0,1.0,19.0,1.0,2026Q1
2026-03-22,ESP,SPAIN,EUR,1.0,,1.0,,2026Q1
2026-03-22,SUR,SURINAME,AMR,1.0,0.0,2.0,0.0,2026Q1
2026-03-22,GBR,THE UNITED KINGDOM,EUR,316.0,8.0,1219.0,34.0,2026Q1
2026-03-22,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-22,UKR,UKRAINE,EUR,1.0,0.0,4.0,0.0,2026Q1
2026-03-22,URY,URUGUAY,AMR,2.0,0.0,3.0,1.0,2026Q1
2026-03-15,ARG,ARGENTINA,AMR,20.0,,80.0,,2026Q1
2026-03-15,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0.0,0.0,2.0,0.0,2026Q1
2026-03-15,BRA,BRAZIL,AMR,126.0,46.0,624.0,187.0,2026Q1
2026-03-15,CHL,CHILE,AMR,6.0,1.0,31.0,2.0,2026Q1
2026-03-15,COL,COLOMBIA,AMR,33.0,0.0,111.0,0.0,2026Q1
2026-03-15,CRI,COSTA RICA,AMR,5.0,0.0,25.0,0.0,2026Q1
2026-03-15,CZE,CZECHIA,EUR,7.0,,31.0,3.0,2026Q1
2026-03-15,DMA,DOMINICA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-15,ECU,ECUADOR,AMR,2.0,0.0,12.0,0.0,2026Q1
2026-03-15,EST,ESTONIA,EUR,19.0,7.0,95.0,16.0,2026Q1
2026-03-15,FRA,FRANCE,EUR,1.0,1.0,9.0,10.0,2026Q1
2026-03-15,GRC,GREECE,EUR,,2.0,,6.0,2026Q1
2026-03-15,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-15,HTI,HAITI,AMR,0.0,,0.0,,2026Q1
2026-03-15,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-15,IRL,IRELAND,EUR,13.0,,77.0,2.0,2026Q1
2026-03-15,LVA,LATVIA,EUR,16.0,,149.0,,2026Q1
2026-03-15,LTU,LITHUANIA,EUR,21.0,0.0,110.0,5.0,2026Q1
2026-03-15,MLT,MALTA,EUR,,1.0,4.0,1.0,2026Q1
2026-03-15,MEX,MEXICO,AMR,8.0,0.0,39.0,1.0,2026Q1
2026-03-15,PAN,PANAMA,AMR,8.0,0.0,36.0,4.0,2026Q1
2026-03-15,PER,PERU,AMR,6.0,0.0,39.0,3.0,2026Q1
2026-03-15,POL,POLAND,EUR,21.0,,128.0,,2026Q1
2026-03-15,PRT,PORTUGAL,EUR,5.0,2.0,18.0,2.0,2026Q1
2026-03-15,LCA,SAINT LUCIA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-15,SVK,SLOVAKIA,EUR,7.0,,29.0,,2026Q1
2026-03-15,SUR,SURINAME,AMR,1.0,0.0,1.0,0.0,2026Q1
2026-03-15,SWE,SWEDEN,EUR,,4.0,,14.0,2026Q1
2026-03-15,GBR,THE UNITED KINGDOM,EUR,289.0,9.0,1315.0,33.0,2026Q1
2026-03-15,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-15,UKR,UKRAINE,EUR,2.0,0.0,7.0,0.0,2026Q1
2026-03-15,URY,URUGUAY,AMR,0.0,0.0,2.0,1.0,2026Q1
2026-03-08,ARG,ARGENTINA,AMR,31.0,,83.0,,2026Q1
2026-03-08,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0.0,0.0,2.0,0.0,2026Q1
2026-03-08,BRA,BRAZIL,AMR,164.0,54.0,637.0,180.0,2026Q1
2026-03-08,CHL,CHILE,AMR,8.0,1.0,28.0,2.0,2026Q1
2026-03-08,COL,COLOMBIA,AMR,25.0,0.0,105.0,0.0,2026Q1
2026-03-08,CRI,COSTA RICA,AMR,4.0,0.0,31.0,0.0,2026Q1
2026-03-08,CZE,CZECHIA,EUR,2.0,2.0,44.0,3.0,2026Q1
2026-03-08,DMA,DOMINICA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-08,ECU,ECUADOR,AMR,2.0,0.0,11.0,0.0,2026Q1
2026-03-08,EST,ESTONIA,EUR,23.0,2.0,121.0,16.0,2026Q1
2026-03-08,GRC,GREECE,EUR,,4.0,,5.0,2026Q1
2026-03-08,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-08,HTI,HAITI,AMR,0.0,,0.0,,2026Q1
2026-03-08,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-08,IRL,IRELAND,EUR,17.0,2.0,119.0,2.0,2026Q1
2026-03-08,LVA,LATVIA,EUR,31.0,,168.0,,2026Q1
2026-03-08,LTU,LITHUANIA,EUR,34.0,1.0,126.0,7.0,2026Q1
2026-03-08,MLT,MALTA,EUR,3.0,,5.0,,2026Q1
2026-03-08,MEX,MEXICO,AMR,16.0,0.0,56.0,1.0,2026Q1
2026-03-08,PAN,PANAMA,AMR,4.0,2.0,30.0,4.0,2026Q1
2026-03-08,PER,PERU,AMR,8.0,0.0,35.0,3.0,2026Q1
2026-03-08,POL,POLAND,EUR,32.0,,148.0,,2026Q1
2026-03-08,PRT,PORTUGAL,EUR,2.0,0.0,17.0,0.0,2026Q1
2026-03-08,LCA,SAINT LUCIA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-08,SVK,SLOVAKIA,EUR,3.0,,35.0,,2026Q1
2026-03-08,SUR,SURINAME,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-08,SWE,SWEDEN,EUR,,2.0,,14.0,2026Q1
2026-03-08,GBR,THE UNITED KINGDOM,EUR,255.0,9.0,1485.0,33.0,2026Q1
2026-03-08,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-08,UKR,UKRAINE,EUR,1.0,0.0,5.0,0.0,2026Q1
2026-03-08,URY,URUGUAY,AMR,0.0,0.0,3.0,1.0,2026Q1
2026-03-01,ARG,ARGENTINA,AMR,16.0,,71.0,,2026Q1
2026-03-01,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,2.0,0.0,2.0,0.0,2026Q1
2026-03-01,BIH,BOSNIA AND HERZEGOVINA,EUR,0.0,0.0,0.0,0.0,2026Q1
2026-03-01,BRA,BRAZIL,AMR,169.0,50.0,608.0,158.0,2026Q1
2026-03-01,VGB,BRITISH VIRGIN ISLANDS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-01,CHL,CHILE,AMR,8.0,0.0,23.0,1.0,2026Q1
2026-03-01,COL,COLOMBIA,AMR,27.0,0.0,97.0,0.0,2026Q1
2026-03-01,CRI,COSTA RICA,AMR,10.0,0.0,34.0,0.0,2026Q1
2026-03-01,CZE,CZECHIA,EUR,12.0,,50.0,1.0,2026Q1
2026-03-01,DMA,DOMINICA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-01,ECU,ECUADOR,AMR,3.0,0.0,11.0,0.0,2026Q1
2026-03-01,EST,ESTONIA,EUR,25.0,2.0,139.0,19.0,2026Q1
2026-03-01,FRA,FRANCE,EUR,3.0,5.0,21.0,21.0,2026Q1
2026-03-01,GRC,GREECE,EUR,,0.0,,3.0,2026Q1
2026-03-01,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-01,HTI,HAITI,AMR,0.0,,0.0,,2026Q1
2026-03-01,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-01,IRL,IRELAND,EUR,24.0,,151.0,,2026Q1
2026-03-01,LVA,LATVIA,EUR,55.0,,201.0,,2026Q1
2026-03-01,LTU,LITHUANIA,EUR,28.0,2.0,129.0,10.0,2026Q1
2026-03-01,MEX,MEXICO,AMR,5.0,0.0,57.0,1.0,2026Q1
2026-03-01,PAN,PANAMA,AMR,6.0,0.0,30.0,6.0,2026Q1
2026-03-01,PER,PERU,AMR,11.0,2.0,35.0,5.0,2026Q1
2026-03-01,POL,POLAND,EUR,31.0,,156.0,,2026Q1
2026-03-01,PRT,PORTUGAL,EUR,5.0,0.0,22.0,1.0,2026Q1
2026-03-01,LCA,SAINT LUCIA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-01,SVK,SLOVAKIA,EUR,2.0,,41.0,,2026Q1
2026-03-01,SUR,SURINAME,AMR,0.0,0.0,1.0,0.0,2026Q1
2026-03-01,SWE,SWEDEN,EUR,,5.0,,19.0,2026Q1
2026-03-01,GBR,THE UNITED KINGDOM,EUR,359.0,8.0,1736.0,33.0,2026Q1
2026-03-01,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-03-01,UKR,UKRAINE,EUR,0.0,0.0,4.0,0.0,2026Q1
2026-03-01,URY,URUGUAY,AMR,1.0,1.0,3.0,1.0,2026Q1
2026-02-22,ARG,ARGENTINA,AMR,13.0,,84.0,,2026Q1
2026-02-22,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0.0,0.0,0.0,0.0,2026Q1
2026-02-22,BIH,BOSNIA AND HERZEGOVINA,EUR,0.0,0.0,0.0,0.0,2026Q1
2026-02-22,BRA,BRAZIL,AMR,165.0,37.0,553.0,139.0,2026Q1
2026-02-22,VGB,BRITISH VIRGIN ISLANDS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-02-22,CHL,CHILE,AMR,9.0,0.0,25.0,5.0,2026Q1
2026-02-22,COL,COLOMBIA,AMR,26.0,0.0,102.0,0.0,2026Q1
2026-02-22,CRI,COSTA RICA,AMR,6.0,0.0,34.0,0.0,2026Q1
2026-02-22,CZE,CZECHIA,EUR,10.0,1.0,50.0,2.0,2026Q1
2026-02-22,DMA,DOMINICA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-02-22,ECU,ECUADOR,AMR,5.0,0.0,11.0,1.0,2026Q1
2026-02-22,EST,ESTONIA,EUR,28.0,5.0,151.0,23.0,2026Q1
2026-02-22,FRA,FRANCE,EUR,5.0,4.0,24.0,22.0,2026Q1
2026-02-22,GRC,GREECE,EUR,,0.0,,7.0,2026Q1
2026-02-22,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-02-22,HTI,HAITI,AMR,0.0,,0.0,,2026Q1
2026-02-22,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-02-22,IRL,IRELAND,EUR,23.0,,170.0,1.0,2026Q1
2026-02-22,LVA,LATVIA,EUR,47.0,,210.0,,2026Q1
2026-02-22,LTU,LITHUANIA,EUR,27.0,2.0,130.0,10.0,2026Q1
2026-02-22,MLT,MALTA,EUR,1.0,,8.0,1.0,2026Q1
2026-02-22,MEX,MEXICO,AMR,10.0,1.0,71.0,1.0,2026Q1
2026-02-22,PAN,PANAMA,AMR,18.0,2.0,34.0,6.0,2026Q1
2026-02-22,PER,PERU,AMR,14.0,1.0,27.0,3.0,2026Q1
2026-02-22,POL,POLAND,EUR,44.0,,175.0,1.0,2026Q1
2026-02-22,PRT,PORTUGAL,EUR,6.0,0.0,18.0,1.0,2026Q1
2026-02-22,LCA,SAINT LUCIA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-02-22,SVK,SLOVAKIA,EUR,17.0,,50.0,,2026Q1
2026-02-22,SUR,SURINAME,AMR,0.0,0.0,1.0,0.0,2026Q1
2026-02-22,SWE,SWEDEN,EUR,,3.0,,17.0,2026Q1
2026-02-22,GBR,THE UNITED KINGDOM,EUR,412.0,7.0,1767.0,30.0,2026Q1
2026-02-22,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-02-22,UKR,UKRAINE,EUR,4.0,0.0,4.0,0.0,2026Q1
2026-02-22,USA,UNITED STATES OF AMERICA,AMR,377.0,,1955.0,,2026Q1
2026-02-22,URY,URUGUAY,AMR,1.0,0.0,2.0,0.0,2026Q1
2026-02-15,ARG,ARGENTINA,AMR,23.0,,115.0,,2026Q1
2026-02-15,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0.0,0.0,0.0,0.0,2026Q1
2026-02-15,BIH,BOSNIA AND HERZEGOVINA,EUR,0.0,0.0,0.0,0.0,2026Q1
2026-02-15,BRA,BRAZIL,AMR,139.0,39.0,519.0,139.0,2026Q1
2026-02-15,VGB,BRITISH VIRGIN ISLANDS,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-02-15,CHL,CHILE,AMR,3.0,1.0,29.0,7.0,2026Q1
2026-02-15,COL,COLOMBIA,AMR,27.0,0.0,104.0,0.0,2026Q1
2026-02-15,CRI,COSTA RICA,AMR,11.0,0.0,43.0,0.0,2026Q1
2026-02-15,CZE,CZECHIA,EUR,20.0,,56.0,2.0,2026Q1
2026-02-15,DMA,DOMINICA,AMR,0.0,0.0,0.0,0.0,2026Q1
2026-02-15,ECU,ECUADOR,AMR,1.0,0.0,8.0,1.0,2026Q1
